lineId,shortName,description,year,month,averageSpeedKmh,totalDistanceMeters,totalTimeSeconds,samples,status
557,R57,CAÑAVERALEJO RESERVA,2018,7,1.02,191368.00,677598.00,2136,OK
651,D51,Alimentadora Desvio Av. Ciudad de Cali,2018,7,0.01,4022389.00,2088290801.00,87962,OK
661,TESTGT5,NA,2018,7,0.00,0.00,0.00,0,NO_DATA
722,U22,Prueba u22,2018,7,2.80,29023.00,37285.00,1258,OK
999,TESTGT6,NA,2018,7,0.00,0.00,0.00,0,NO_DATA
1472,T47B,Terminal Andrés Sanín - Estación Unidad Deportiva,2018,7,0.15,79557856.00,1927017841.00,813714,OK
1571,T57A,Estación Nuevo Latír - Estación Unidad Deportiva,2018,7,0.12,74248761.00,2313825283.00,813713,OK
2101,P10A,Estación Universidades - Centro,2018,7,0.08,45709536.00,2038870625.00,622387,OK
2102,P10B,Estación Universidades-El Ingenio-Estación-Estació,2018,7,0.27,32063922.00,430825741.00,478929,OK
2104,P10D,Estación Universidades - Centro,2018,7,0.15,34912617.00,832454898.00,477363,OK
2121,P12A,Est. Universidades - Est Nuevo Latír - T. A Sanín,2018,7,0.12,88751814.00,2746341135.00,1278843,OK
2141,P14A,Estación Universidades - Terminal Andrés Sanín,2018,7,0.07,14410587.00,767682085.00,219128,OK
2211,P21A,Universidades - Centro - Av Las Américas,2018,7,0.11,50251686.00,1595156724.00,639215,OK
2212,P21B,Terminal Menga - Estación Universidades,2018,7,0.12,80459901.00,2485196501.00,993517,OK
2241,P24A,Terminal Menga- Terminal Andrés Sanín,2018,7,0.09,27666423.00,1092125057.00,329385,OK
2242,P24B,C.A.M.  - Terminal Andrés Sanín,2018,7,0.09,42591475.00,1690099971.00,644541,OK
2243,P24C,Terminal Menga-Terminal Andrés Sanín-Decepaz,2018,7,0.05,10372465.00,685810500.00,145211,OK
2273,P27C,Terminal Menga - Estación Universidades,2018,7,0.09,80735126.00,3097939228.00,1070206,OK
2274,P27D,Terminal Menga - Estación Capri,2018,7,0.09,61402315.00,2565613814.00,814854,OK
2301,P30A,Estación Flora Industrial-Terminal Menga - Centro,2018,7,0.05,48558224.00,3349607754.00,741592,OK
2401,P40A,Terminal Andrés Sanín - Centro,2018,7,0.04,23930222.00,2152938970.00,379970,OK
2402,P40B,Terminal Andrés Sanín -Sena-Centro,2018,7,0.04,36685199.00,3486895385.00,590869,OK
2471,P47A,Terminal Andrés Sanín - Estación Unidad Deportiva,2018,7,0.03,42951183.00,4828394621.00,822092,OK
2472,P47B,Terminal Andrés Sanín - Estación Unidad Deportiva,2018,7,0.06,37006751.00,2091510615.00,597849,OK
2473,P47C,Terminal Andrés Sanín - Estación Capri,2018,7,0.06,47923884.00,2830970018.00,821216,OK
2521,P52A,Amanecer -Terminal Calipso - Av. de las Américas,2018,7,0.12,28809150.00,866268993.00,419915,OK
2524,P52D,Ciudad Cordoba - Centro - Terminal,2018,7,0.10,52607793.00,1992335879.00,776374,OK
2801,P80A,Terminal Calipso - Santa Elena - Centro,2018,7,0.02,9117804.00,1657687994.00,144718,OK
2841,P84A,Terminal Calipso - Terminal Andres Sanin,2018,7,0.02,36533119.00,5758380622.00,616986,OK
2842,P84B,Terminal Andrés Sanín - Terminal Calipso,2018,7,0.11,28322548.00,891008327.00,377855,OK
3011,A01A,San Bosco - C.A.M - Centro,2018,7,0.07,8198925.00,421911457.00,110243,OK
3112,A11B,Universidad Libre - Universidades,2018,7,0.01,1411174.00,689512835.00,23801,OK
3121,A12A,Altos De La Luisa - Meléndez - Capri,2018,7,0.01,6873280.00,2893089900.00,120040,OK
3122,A12B,Las Palmas - Estación Meléndez,2018,7,0.01,7774727.00,2634377192.00,140935,OK
3123,A12C,Meléndez - Estación Capri,2018,7,0.09,7523246.00,290671054.00,92662,OK
3124,A12D,Altos De Santa Elena - Estación Meléndez,2018,7,0.01,5582336.00,2805695003.00,90564,OK
3131,A13A,Caney - Estación Universidades,2018,7,0.04,16680855.00,1513653236.00,228810,OK
3132,A13B,Vegas de Comfandi - Caney,2018,7,0.02,4505699.00,858001203.00,74219,OK
3133,A13C,Lili - Estación Universidades,2018,7,0.01,8381565.00,2438119418.00,110084,OK
3141,A14A,U.S.B - Estación Universidades,2018,7,0.16,24433985.00,548806370.00,278402,OK
3142,A14B,La Vorágine - Estación Universidades-,2018,7,0.09,6958119.00,279078207.00,71841,OK
3171,A17A,U.A.O - U. San Martín - Estación Universidades,2018,7,0.09,17705590.00,701305027.00,151455,OK
3172,A17B,Hormiguero - Estación Universidades,2018,7,0.05,18786783.00,1433726437.00,180072,OK
3173,A17C,Comfenalco Lili - Estación  Universidades,2018,7,0.12,5771859.00,169356970.00,55031,OK
3191,A19A,Comfandi Pance - Estación Universidades,2018,7,0.05,17580554.00,1370159714.00,184410,OK
3192,A19B,La Buitrera - Estación Buitrera,2018,7,0.03,11441531.00,1379073505.00,137622,OK
3351,A35A,Calimio Norte - Terminal Paso del Comercio,2018,7,0.02,8990723.00,1375717675.00,93918,OK
3371,A37A,Sena - Estación Salomia,2018,7,0.01,11270425.00,3980397541.00,190397,OK
3372,A37B,Sena - Estación Flora Industrial,2018,7,0.01,7862469.00,2161607313.00,153805,OK
3411,A41A,Pizamos-Terminal Andrés Sanín,2018,7,0.03,31562932.00,4229690151.00,502019,OK
3413,A41C,Valle Grande - Terminal Andrés Sanín,2018,7,0.02,3682805.00,853558390.00,56959,OK
3422,A42B,La Casona - Terminal Andrés Sanín,2018,7,0.20,4299051.00,77856249.00,60396,OK
3441,A44A,Manuela Beltrán - Terminal Andrés Sanín,2018,7,0.01,16639110.00,4202044289.00,287478,OK
3442,A44B,Puertas Del sol - Terminal Andrés Sanín,2018,7,0.02,18353150.00,3125809567.00,273992,OK
3452,A45B,San Marino - Estación Villacolombia,2018,7,0.01,6915742.00,3283750354.00,123069,OK
3721,A72A,Jardines De La Aurora - Terminal  Cañaveralejo,2018,7,0.01,9955050.00,4097679476.00,192391,OK
3722,A72B,El Cortíjo - Terminal Cañaveralejo,2018,7,0.01,1300223.00,378729801.00,22069,OK
3781,A78A,Los Chorros - Estación Caldas,2018,7,0.01,3127372.00,2177705171.00,65039,OK
4272,E27B,Estación Av Las Américas - Estación Unidad Deporti,2018,7,0.41,10571493.00,92280683.00,89158,OK
-1,TESTGT1,NA,2018,8,0.00,0.00,0.00,0,NO_DATA
8,TESTGT2,NA,2018,8,0.00,0.00,0.00,0,NO_DATA
131,T31,Terminal Paso del Comercio - Universidades,2018,8,0.19,118817649.00,2277916480.00,1159700,OK
140,T40,Terminal Andrés Sanín - Centro,2018,8,0.03,56322410.00,5948417967.00,553185,OK
142,T42,Pizamos - Centro - Terminal,2018,8,0.03,75660641.00,9289887569.00,808380,OK
150,T50,Estación Nuevo Latír - Centro,2018,8,0.03,36201963.00,4529946402.00,384442,OK
217,P17,P.U.J - Icesi - Estación Unidad Deportiva,2018,8,0.38,16959279.00,162490445.00,137846,OK
243,TESTGT3,NA,2018,8,0.00,0.00,0.00,0,NO_DATA
251,P51,Pízamos - Universidades,2018,8,0.13,7960157.00,215032940.00,118718,OK
271,P71,Caney - Estación Unidad Deportiva,2018,8,0.03,18065810.00,2069042461.00,327128,OK
272,P72,Estación Capri- Centro Empresa,2018,8,0.03,57128887.00,7380900804.00,762611,OK
282,P82,Terminal Calipso - Terminal Menga,2018,8,0.02,27426968.00,4348166783.00,435808,OK
283,P83,Terminal Calipso - Terminal Paso de Comercio,2018,8,0.06,9910689.00,594063540.00,127260,OK
302,A02,Atenas - Zoológico - Estación San Bosco,2018,8,0.01,18533820.00,8943753125.00,324012,OK
303,A03,Nacional - Santa librada,2018,8,0.01,3292131.00,2270191887.00,72817,OK
304,A04,Bella Vista - Estación Manzana del saber,2018,8,0.01,11369957.00,8179990385.00,183958,OK
305,A05,Av. De Las Américas - C.A.M - La Portada,2018,8,0.02,14331084.00,3085638509.00,197709,OK
306,A06,Aguacatal - Estación San Bosco,2018,8,0.01,20013744.00,8526155342.00,347552,OK
311,A11,Icesi - P.U.J - Estación Universidades,2018,8,0.03,20670032.00,2242879106.00,344631,OK
318,A18,Hacienda El Castillo - Estación Universidades,2018,8,0.05,24228919.00,1802966474.00,171679,OK
321,A21,Ciudadela Floralia - Terminal Menga,2018,8,0.01,15156531.00,8262260518.00,222076,OK
322,A22,Brisas de los Áamos- Terminal Menga,2018,8,0.01,9589985.00,5703469028.00,118691,OK
323,A23,Ciudadela Los Álamos-Terminal Menga,2018,8,0.00,3425177.00,3363222944.00,61716,OK
324,A24,San Miguel - El Bosque - Estación Vipasa,2018,8,0.00,3458834.00,3115405933.00,70896,OK
332,A32,Flora Industrial - Estación Chiminangos,2018,8,0.00,7207204.00,6114459612.00,124367,OK
333,A33,Ciudadela Floralia,2018,8,0.01,19527723.00,5529940114.00,258291,OK
334,A34,Alcázares - Terminal Paso del Comercio,2018,8,0.01,5162944.00,3202458667.00,71841,OK
336,A36,Guayacanes - Estación Chiminangos,2018,8,0.00,6528741.00,5866766382.00,123607,OK
347,A47,Pizamos - Terminal Andrés Sanín,2018,8,0.01,35996464.00,12878566222.00,646158,OK
352,A52,Hospital Isaias Duarte Cancino - Estación Nuevo La,2018,8,0.00,1379998.00,2003826551.00,31148,OK
353,A53,Estación Amanecer - Los Lagos -Terminal Andrés San,2018,8,0.00,8716603.00,9349100304.00,124744,OK
355,A55,Compartir - Manuela Beltrán-Estación Nuevo Latír,2018,8,0.00,5312604.00,7452612266.00,120043,OK
357,A57,Villa Luz - Estación Nuevo Latír,2018,8,0.00,10084176.00,18107865824.00,190255,OK
370,A70,Mortiñal - Estación Tequendama,2018,8,0.01,8039797.00,2301685714.00,105387,OK
371,A71,Los Chorros - Terminal Cañaveralejo,2018,8,0.01,18582489.00,7707990046.00,254740,OK
373,A73,Nápoles - Caldas - Terminal Cañaveralejo,2018,8,0.01,20384918.00,12331178211.00,312328,OK
375,A75,La Sirena-Terminal Cañaveralejo,2018,8,0.01,14176283.00,9707392637.00,243962,OK
376,A76,H.U.V - Terminal Cañaveralejo,2018,8,0.01,11759611.00,4082885300.00,190201,OK
377,A77,Ciudad 2000 - Estación Refugio,2018,8,0.00,8237807.00,6550198218.00,151381,OK
385,A85,Estación Santa Mónica - Terminal Andrés Sanín,2018,8,0.00,17147205.00,13766639393.00,290081,OK
421,E21,Terminal Menga - Estación Universidades,2018,8,0.16,136846887.00,3020953025.00,1056364,OK
427,E27,Terminal Menga - Estación Capri,2018,8,0.10,53263561.00,2002890928.00,468894,OK
431,E31,Terminal Paso del Comercio - Universidades,2018,8,0.24,53610668.00,802954223.00,350629,OK
437,E37,Terminal Paso del Comercio - Universidades,2018,8,0.11,60934661.00,1915232718.00,471628,OK
441,E41,Terminal Andrés Sanín - Universidades,2018,8,0.14,77544115.00,1970928327.00,592971,OK
452,E52,Estación Nuevo Latír - Terminal Calipso - Terminal,2018,8,0.07,13167338.00,633108512.00,110675,OK
547,TESTGT4,NA,2018,8,11.91,1724814.00,521505.00,16125,OK
551,R51,SUR RESERVA,2018,8,0.78,448804.00,2062675.00,4925,OK
552,R52,MENGA RESERVA,2018,8,0.16,284243.00,6516659.00,3608,OK
553,R53,RESERVA PASO DEL COMERCIO,2018,8,0.12,297330.00,8626929.00,2805,OK
554,R54,SANIN RESERVA,2018,8,0.90,199227.00,795912.00,3386,OK
555,R55,CALIPSO RESERVA,2018,8,0.01,43934.00,17126813.00,633,OK
557,R57,CAÑAVERALEJO RESERVA,2018,8,1.58,182409.00,414635.00,1740,OK
651,D51,Alimentadora Desvio Av. Ciudad de Cali,2018,8,0.00,3698533.00,3854382923.00,81867,OK
661,TESTGT5,NA,2018,8,0.00,0.00,0.00,0,NO_DATA
722,U22,Prueba u22,2018,8,0.86,10888.00,45382.00,1555,OK
999,TESTGT6,NA,2018,8,0.00,0.00,0.00,0,NO_DATA
1472,T47B,Terminal Andrés Sanín - Estación Unidad Deportiva,2018,8,0.06,79681288.00,4862525022.00,828365,OK
1571,T57A,Estación Nuevo Latír - Estación Unidad Deportiva,2018,8,0.04,68080560.00,6363101022.00,771959,OK
2101,P10A,Estación Universidades - Centro,2018,8,0.04,45895164.00,3879969382.00,646527,OK
2102,P10B,Estación Universidades-El Ingenio-Estación-Estació,2018,8,0.13,32053604.00,881335947.00,490848,OK
2104,P10D,Estación Universidades - Centro,2018,8,0.09,33630041.00,1352428596.00,468658,OK
2121,P12A,Est. Universidades - Est Nuevo Latír - T. A Sanín,2018,8,0.04,89895485.00,8696430059.00,1301392,OK
2141,P14A,Estación Universidades - Terminal Andrés Sanín,2018,8,0.03,15004337.00,1936677300.00,227400,OK
2211,P21A,Universidades - Centro - Av Las Américas,2018,8,0.06,51540697.00,3023085013.00,668616,OK
2212,P21B,Terminal Menga - Estación Universidades,2018,8,0.06,82436460.00,5347953345.00,1038797,OK
2241,P24A,Terminal Menga- Terminal Andrés Sanín,2018,8,0.04,27760597.00,2457890945.00,325689,OK
2242,P24B,C.A.M.  - Terminal Andrés Sanín,2018,8,0.03,42563472.00,5584492749.00,649269,OK
2243,P24C,Terminal Menga-Terminal Andrés Sanín-Decepaz,2018,8,0.03,10961456.00,1240837529.00,155925,OK
2273,P27C,Terminal Menga - Estación Universidades,2018,8,0.19,81593848.00,1578049109.00,1127697,OK
2274,P27D,Terminal Menga - Estación Capri,2018,8,0.07,60772616.00,3077344014.00,821126,OK
2301,P30A,Estación Flora Industrial-Terminal Menga - Centro,2018,8,0.02,50322224.00,7346328307.00,779088,OK
2401,P40A,Terminal Andrés Sanín - Centro,2018,8,0.02,23763041.00,5399009768.00,391515,OK
2402,P40B,Terminal Andrés Sanín -Sena-Centro,2018,8,0.02,37162320.00,8063498703.00,588598,OK
2471,P47A,Terminal Andrés Sanín - Estación Unidad Deportiva,2018,8,0.02,41595701.00,8094955824.00,805819,OK
2472,P47B,Terminal Andrés Sanín - Estación Unidad Deportiva,2018,8,0.04,34370962.00,3132692276.00,558863,OK
2473,P47C,Terminal Andrés Sanín - Estación Capri,2018,8,0.02,47030366.00,8199466792.00,812432,OK
2521,P52A,Amanecer -Terminal Calipso - Av. de las Américas,2018,8,0.03,30893921.00,3497993740.00,459780,OK
2524,P52D,Ciudad Cordoba - Centro - Terminal,2018,8,0.04,52467055.00,4957681962.00,781943,OK
2801,P80A,Terminal Calipso - Santa Elena - Centro,2018,8,0.01,9304383.00,2666879497.00,148472,OK
2841,P84A,Terminal Calipso - Terminal Andres Sanin,2018,8,0.01,36971114.00,15243901244.00,623034,OK
2842,P84B,Terminal Andrés Sanín - Terminal Calipso,2018,8,0.05,29278938.00,2235545131.00,398304,OK
3011,A01A,San Bosco - C.A.M - Centro,2018,8,0.05,8212342.00,582937448.00,113297,OK
3112,A11B,Universidad Libre - Universidades,2018,8,0.00,1046075.00,1975127856.00,20574,OK
3121,A12A,Altos De La Luisa - Meléndez - Capri,2018,8,0.00,7010296.00,6485521872.00,130841,OK
3122,A12B,Las Palmas - Estación Meléndez,2018,8,0.00,8992273.00,9430494153.00,171385,OK
3123,A12C,Meléndez - Estación Capri,2018,8,0.03,8200876.00,1081607317.00,103657,OK
3124,A12D,Altos De Santa Elena - Estación Meléndez,2018,8,0.00,5033616.00,7694495045.00,86836,OK
3131,A13A,Caney - Estación Universidades,2018,8,0.01,16159022.00,3963108465.00,235660,OK
3132,A13B,Vegas de Comfandi - Caney,2018,8,0.00,4003913.00,5315984709.00,69315,OK
3133,A13C,Lili - Estación Universidades,2018,8,0.00,7123741.00,7907404169.00,98815,OK
3141,A14A,U.S.B - Estación Universidades,2018,8,0.07,30594393.00,1528982065.00,377885,OK
3142,A14B,La Vorágine - Estación Universidades-,2018,8,0.06,8249626.00,468287968.00,88407,OK
3171,A17A,U.A.O - U. San Martín - Estación Universidades,2018,8,0.04,21100743.00,1697064389.00,190015,OK
3172,A17B,Hormiguero - Estación Universidades,2018,8,0.02,20948593.00,4476744442.00,205859,OK
3173,A17C,Comfenalco Lili - Estación  Universidades,2018,8,0.04,4507029.00,408573679.00,44349,OK
3191,A19A,Comfandi Pance - Estación Universidades,2018,8,0.02,18650015.00,2822537250.00,205079,OK
3192,A19B,La Buitrera - Estación Buitrera,2018,8,0.01,12808825.00,5067868009.00,157289,OK
3351,A35A,Calimio Norte - Terminal Paso del Comercio,2018,8,0.02,8984776.00,2028536020.00,92849,OK
3371,A37A,Sena - Estación Salomia,2018,8,0.00,11411839.00,9342725660.00,200783,OK
3372,A37B,Sena - Estación Flora Industrial,2018,8,0.01,7427521.00,2185378737.00,158350,OK
3411,A41A,Pizamos-Terminal Andrés Sanín,2018,8,0.01,30087148.00,9070450135.00,476765,OK
3413,A41C,Valle Grande - Terminal Andrés Sanín,2018,8,0.01,3621842.00,1580212791.00,59525,OK
3422,A42B,La Casona - Terminal Andrés Sanín,2018,8,0.03,4731335.00,504540971.00,65457,OK
3441,A44A,Manuela Beltrán - Terminal Andrés Sanín,2018,8,0.01,17775431.00,9039754110.00,316292,OK
3442,A44B,Puertas Del sol - Terminal Andrés Sanín,2018,8,0.01,20500314.00,6654958182.00,270092,OK
3452,A45B,San Marino - Estación Villacolombia,2018,8,0.00,6551417.00,4914504966.00,126611,OK
3721,A72A,Jardines De La Aurora - Terminal  Cañaveralejo,2018,8,0.01,9305766.00,6374576346.00,198976,OK
3722,A72B,El Cortíjo - Terminal Cañaveralejo,2018,8,0.00,972898.00,810267525.00,19108,OK
3781,A78A,Los Chorros - Estación Caldas,2018,8,0.00,2184845.00,5637864574.00,51345,OK
4272,E27B,Estación Av Las Américas - Estación Unidad Deporti,2018,8,0.13,11350238.00,318860410.00,96465,OK
-1,TESTGT1,NA,2018,9,0.00,0.00,0.00,0,NO_DATA
8,TESTGT2,NA,2018,9,0.00,0.00,0.00,0,NO_DATA
131,T31,Terminal Paso del Comercio - Universidades,2018,9,0.15,84363173.00,2059240556.00,829762,OK
140,T40,Terminal Andrés Sanín - Centro,2018,9,0.02,42275554.00,7615394930.00,420974,OK
142,T42,Pizamos - Centro - Terminal,2018,9,0.02,52857070.00,10796393512.00,558775,OK
150,T50,Estación Nuevo Latír - Centro,2018,9,0.03,26777680.00,3426548966.00,277975,OK
217,P17,P.U.J - Icesi - Estación Unidad Deportiva,2018,9,0.22,12851982.00,214516503.00,103845,OK
243,TESTGT3,NA,2018,9,0.00,0.00,0.00,0,NO_DATA
251,P51,Pízamos - Universidades,2018,9,0.14,4310611.00,111056028.00,62512,OK
271,P71,Caney - Estación Unidad Deportiva,2018,9,0.02,13901189.00,2433159292.00,259082,OK
272,P72,Estación Capri- Centro Empresa,2018,9,0.04,41688837.00,4237905109.00,550362,OK
282,P82,Terminal Calipso - Terminal Menga,2018,9,0.01,20393136.00,6260968401.00,323601,OK
283,P83,Terminal Calipso - Terminal Paso de Comercio,2018,9,0.04,6234313.00,627243945.00,78513,OK
302,A02,Atenas - Zoológico - Estación San Bosco,2018,9,0.00,14151568.00,11631482447.00,224850,OK
303,A03,Nacional - Santa librada,2018,9,0.01,2569877.00,1276473241.00,51480,OK
304,A04,Bella Vista - Estación Manzana del saber,2018,9,0.00,8131379.00,8084280146.00,141496,OK
305,A05,Av. De Las Américas - C.A.M - La Portada,2018,9,0.01,9734794.00,4078199143.00,133652,OK
306,A06,Aguacatal - Estación San Bosco,2018,9,0.01,14281172.00,8379751736.00,246369,OK
311,A11,Icesi - P.U.J - Estación Universidades,2018,9,0.02,15468194.00,2692383193.00,259081,OK
318,A18,Hacienda El Castillo - Estación Universidades,2018,9,0.02,16805265.00,3129446968.00,125985,OK
321,A21,Ciudadela Floralia - Terminal Menga,2018,9,0.01,11306401.00,8023679340.00,166495,OK
322,A22,Brisas de los Áamos- Terminal Menga,2018,9,0.00,7023468.00,5244771947.00,91709,OK
323,A23,Ciudadela Los Álamos-Terminal Menga,2018,9,0.00,2868595.00,4940228132.00,51048,OK
324,A24,San Miguel - El Bosque - Estación Vipasa,2018,9,0.00,2302721.00,2512284278.00,46392,OK
332,A32,Flora Industrial - Estación Chiminangos,2018,9,0.00,5769805.00,10295022795.00,100457,OK
333,A33,Ciudadela Floralia,2018,9,0.01,14057990.00,8678104494.00,179411,OK
334,A34,Alcázares - Terminal Paso del Comercio,2018,9,0.01,3709241.00,2399760109.00,54668,OK
336,A36,Guayacanes - Estación Chiminangos,2018,9,0.00,4604738.00,5029914800.00,83477,OK
347,A47,Pizamos - Terminal Andrés Sanín,2018,9,0.01,25123328.00,14174542296.00,445267,OK
352,A52,Hospital Isaias Duarte Cancino - Estación Nuevo La,2018,9,0.00,1180898.00,1366519764.00,25129,OK
353,A53,Estación Amanecer - Los Lagos -Terminal Andrés San,2018,9,0.00,6005979.00,8749331337.00,85562,OK
355,A55,Compartir - Manuela Beltrán-Estación Nuevo Latír,2018,9,0.00,4360629.00,7026286993.00,90653,OK
357,A57,Villa Luz - Estación Nuevo Latír,2018,9,0.00,7083792.00,16114577987.00,130269,OK
370,A70,Mortiñal - Estación Tequendama,2018,9,0.01,6252134.00,4034231417.00,78640,OK
371,A71,Los Chorros - Terminal Cañaveralejo,2018,9,0.00,13776526.00,10116638836.00,190440,OK
373,A73,Nápoles - Caldas - Terminal Cañaveralejo,2018,9,0.01,16074496.00,9008437838.00,240226,OK
375,A75,La Sirena-Terminal Cañaveralejo,2018,9,0.00,11421340.00,16435712472.00,203889,OK
376,A76,H.U.V - Terminal Cañaveralejo,2018,9,0.01,8111418.00,3214000537.00,131386,OK
377,A77,Ciudad 2000 - Estación Refugio,2018,9,0.01,5634882.00,3170855063.00,101545,OK
385,A85,Estación Santa Mónica - Terminal Andrés Sanín,2018,9,0.01,12035084.00,8368317549.00,201305,OK
421,E21,Terminal Menga - Estación Universidades,2018,9,0.12,100923208.00,3085569364.00,784170,OK
427,E27,Terminal Menga - Estación Capri,2018,9,0.05,41048094.00,3195857188.00,358048,OK
431,E31,Terminal Paso del Comercio - Universidades,2018,9,0.18,38749742.00,763798142.00,256322,OK
437,E37,Terminal Paso del Comercio - Universidades,2018,9,0.06,44405239.00,2505145185.00,350545,OK
441,E41,Terminal Andrés Sanín - Universidades,2018,9,0.20,56550844.00,1004155727.00,440145,OK
452,E52,Estación Nuevo Latír - Terminal Calipso - Terminal,2018,9,0.08,12013165.00,545523362.00,105817,OK
547,TESTGT4,NA,2018,9,0.00,0.00,0.00,0,NO_DATA
551,R51,SUR RESERVA,2018,9,5.88,174110.00,106684.00,3734,OK
552,R52,MENGA RESERVA,2018,9,0.04,267886.00,24108947.00,4185,OK
553,R53,RESERVA PASO DEL COMERCIO,2018,9,0.10,173125.00,6361130.00,2223,OK
554,R54,SANIN RESERVA,2018,9,7.78,77194.00,35715.00,1154,OK
555,R55,CALIPSO RESERVA,2018,9,12.26,24236.00,7116.00,247,OK
557,R57,CAÑAVERALEJO RESERVA,2018,9,0.71,123047.00,627773.00,808,OK
651,D51,Alimentadora Desvio Av. Ciudad de Cali,2018,9,0.00,2771106.00,4950752841.00,61588,OK
661,TESTGT5,NA,2018,9,0.00,0.00,0.00,0,NO_DATA
722,U22,Prueba u22,2018,9,2.14,3313.00,5582.00,200,OK
999,TESTGT6,NA,2018,9,0.00,0.00,0.00,0,NO_DATA
1472,T47B,Terminal Andrés Sanín - Estación Unidad Deportiva,2018,9,0.06,52042233.00,2904599741.00,567364,OK
1571,T57A,Estación Nuevo Latír - Estación Unidad Deportiva,2018,9,0.03,50103993.00,6033554438.00,557535,OK
2101,P10A,Estación Universidades - Centro,2018,9,0.06,34049818.00,2100549348.00,482564,OK
2102,P10B,Estación Universidades-El Ingenio-Estación-Estació,2018,9,0.08,24237687.00,1128983200.00,379273,OK
2104,P10D,Estación Universidades - Centro,2018,9,0.03,24614037.00,3028696125.00,345300,OK
2121,P12A,Est. Universidades - Est Nuevo Latír - T. A Sanín,2018,9,0.06,63155337.00,4115217869.00,921020,OK
2141,P14A,Estación Universidades - Terminal Andrés Sanín,2018,9,0.02,10628989.00,2296856929.00,168083,OK
2211,P21A,Universidades - Centro - Av Las Américas,2018,9,0.02,38265100.00,5785453902.00,494033,OK
2212,P21B,Terminal Menga - Estación Universidades,2018,9,0.09,57575669.00,2418086355.00,737144,OK
2241,P24A,Terminal Menga- Terminal Andrés Sanín,2018,9,0.05,20100941.00,1419128286.00,249554,OK
2242,P24B,C.A.M.  - Terminal Andrés Sanín,2018,9,0.04,29836696.00,2956029312.00,467562,OK
2243,P24C,Terminal Menga-Terminal Andrés Sanín-Decepaz,2018,9,0.01,9244515.00,2858096616.00,130108,OK
2273,P27C,Terminal Menga - Estación Universidades,2018,9,0.16,58917302.00,1368016376.00,817204,OK
2274,P27D,Terminal Menga - Estación Capri,2018,9,0.04,44372501.00,3776134162.00,599931,OK
2301,P30A,Estación Flora Industrial-Terminal Menga - Centro,2018,9,0.01,36435602.00,10255653053.00,560412,OK
2401,P40A,Terminal Andrés Sanín - Centro,2018,9,0.02,17182056.00,3170936124.00,269874,OK
2402,P40B,Terminal Andrés Sanín -Sena-Centro,2018,9,0.02,24850065.00,5109239748.00,423759,OK
2471,P47A,Terminal Andrés Sanín - Estación Unidad Deportiva,2018,9,0.02,27958508.00,5891247535.00,546129,OK
2472,P47B,Terminal Andrés Sanín - Estación Unidad Deportiva,2018,9,0.05,25557544.00,2008566281.00,392948,OK
2473,P47C,Terminal Andrés Sanín - Estación Capri,2018,9,0.02,34885541.00,8198332710.00,599342,OK
2521,P52A,Amanecer -Terminal Calipso - Av. de las Américas,2018,9,0.02,21896212.00,4534431524.00,327584,OK
2524,P52D,Ciudad Cordoba - Centro - Terminal,2018,9,0.04,38954137.00,3979474762.00,583561,OK
2801,P80A,Terminal Calipso - Santa Elena - Centro,2018,9,0.01,6821144.00,3573993105.00,110255,OK
2841,P84A,Terminal Calipso - Terminal Andres Sanin,2018,9,0.02,25095554.00,5826606399.00,414869,OK
2842,P84B,Terminal Andrés Sanín - Terminal Calipso,2018,9,0.05,19495940.00,1447760443.00,260678,OK
3011,A01A,San Bosco - C.A.M - Centro,2018,9,0.03,6560164.00,715169887.00,89649,OK
3112,A11B,Universidad Libre - Universidades,2018,9,0.00,1195579.00,3434068172.00,22134,OK
3121,A12A,Altos De La Luisa - Meléndez - Capri,2018,9,0.00,4250489.00,8202187060.00,84808,OK
3122,A12B,Las Palmas - Estación Meléndez,2018,9,0.00,5535781.00,11697826246.00,107932,OK
3123,A12C,Meléndez - Estación Capri,2018,9,0.03,5904922.00,798650286.00,77208,OK
3124,A12D,Altos De Santa Elena - Estación Meléndez,2018,9,0.00,3181904.00,8932627985.00,58523,OK
3131,A13A,Caney - Estación Universidades,2018,9,0.01,11490271.00,4986353795.00,169942,OK
3132,A13B,Vegas de Comfandi - Caney,2018,9,0.00,2980445.00,5215800875.00,52513,OK
3133,A13C,Lili - Estación Universidades,2018,9,0.00,3910353.00,8217429455.00,57425,OK
3141,A14A,U.S.B - Estación Universidades,2018,9,0.04,23004290.00,2064939660.00,292155,OK
3142,A14B,La Vorágine - Estación Universidades-,2018,9,0.02,7707949.00,1264446480.00,76316,OK
3171,A17A,U.A.O - U. San Martín - Estación Universidades,2018,9,0.03,16246986.00,2189144323.00,148139,OK
3172,A17B,Hormiguero - Estación Universidades,2018,9,0.02,15943453.00,3367805181.00,165288,OK
3173,A17C,Comfenalco Lili - Estación  Universidades,2018,9,0.05,3230897.00,248226279.00,30118,OK
3191,A19A,Comfandi Pance - Estación Universidades,2018,9,0.02,11928615.00,2708727617.00,132107,OK
3192,A19B,La Buitrera - Estación Buitrera,2018,9,0.00,7777666.00,5652168627.00,94830,OK
3351,A35A,Calimio Norte - Terminal Paso del Comercio,2018,9,0.01,6623658.00,2538307045.00,68831,OK
3371,A37A,Sena - Estación Salomia,2018,9,0.00,8930799.00,9574494282.00,144899,OK
